,placeID,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,y0,y1
308,308,-100,-100,-36,-36,-87,-89,-70,-65,-100,-100,-100,-100,-100,-100,-100,-100,-65,-65,-100,-100,-38,-35,-75,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-85,-71,-100,-79,-75,-76,-100,-100,-100,-100,-91,-100,-84,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-79,-84,-79,-83,-82,-100,-100,-56,-73,-70,-100,-100,-81,-80,-74,-69,-100,-100,-100,-100,-100,-71,-67,-100,-100,33.0,33.0
309,309,-82,-100,-47,-47,-100,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-65,-64,-100,-100,-51,-50,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-82,-82,-82,-88,-100,-88,-100,-88,-79,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-82,-84,-82,-85,-100,-100,-63,-74,-70,-100,-100,-79,-78,-70,-70,-100,-100,-100,-100,-100,-71,-69,-100,-100,33.6,33.0
310,310,-100,-79,-47,-47,-100,-100,-73,-72,-100,-100,-100,-100,-100,-100,-100,-100,-70,-70,-100,-100,-50,-51,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-88,-100,-82,-81,-89,-83,-100,-100,-69,-81,-72,-100,-100,-84,-85,-67,-68,-100,-100,-100,-100,-100,-75,-77,-100,-100,34.199999999999996,33.0
311,311,-100,-100,-50,-50,-100,-100,-68,-67,-100,-100,-100,-100,-100,-100,-100,-100,-71,-71,-100,-100,-58,-50,-72,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100,-85,-100,-100,-100,-85,-100,-100,-100,-84,-100,-100,-80,-100,-91,-100,-100,-91,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-84,-83,-86,-87,-100,-100,-67,-73,-73,-100,-100,-68,-68,-62,-62,-100,-100,-100,-100,-100,-70,-73,-100,-100,30.0,33.6
312,312,-100,-100,-41,-41,-100,-100,-71,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-51,-76,-71,-100,-100,-80,-81,-82,-82,-100,-100,-100,-100,-100,-73,-74,-100,-100,30.6,33.6
313,313,-100,-100,-48,-47,-100,-100,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-71,-72,-100,-100,-53,-46,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-84,-100,-100,-100,-100,-100,-100,-68,-83,-79,-100,-100,-100,-100,-74,-73,-100,-100,-100,-100,-100,-77,-77,-100,-100,31.2,33.6
314,314,-100,-100,-38,-38,-100,-100,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-69,-68,-100,-100,-49,-41,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-81,-83,-82,-100,-100,-77,-78,-66,-100,-100,-100,-82,-76,-73,-100,-100,-100,-100,-100,-72,-72,-100,-100,31.799999999999997,33.6
315,315,-100,-100,-37,-37,-88,-100,-72,-69,-100,-100,-100,-100,-100,-100,-100,-100,-69,-68,-100,-100,-38,-36,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-100,-82,-77,-77,-77,-79,-100,-100,-77,-76,-64,-100,-100,-82,-82,-76,-74,-100,-100,-100,-100,-100,-72,-74,-100,-100,32.4,33.6
316,316,-100,-100,-37,-37,-84,-85,-72,-72,-100,-100,-100,-100,-100,-100,-100,-100,-65,-64,-100,-100,-40,-52,-74,-74,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-82,-79,-79,-77,-79,-100,-100,-61,-76,-64,-100,-100,-78,-78,-68,-68,-100,-100,-100,-87,-100,-68,-78,-100,-100,33.0,33.6
317,317,-82,-86,-49,-49,-100,-100,-69,-67,-100,-100,-100,-100,-100,-100,-100,-100,-63,-64,-100,-100,-48,-50,-76,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-82,-82,-82,-88,-100,-88,-100,-88,-79,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-86,-100,-82,-84,-82,-89,-100,-100,-63,-80,-75,-100,-100,-78,-77,-70,-69,-100,-100,-100,-100,-100,-67,-66,-100,-100,33.6,33.6
318,318,-100,-79,-46,-46,-100,-100,-66,-60,-100,-100,-100,-100,-100,-100,-100,-100,-62,-62,-100,-100,-56,-50,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-84,-84,-86,-83,-100,-100,-59,-73,-71,-100,-100,-80,-83,-65,-65,-100,-100,-100,-100,-100,-72,-72,-100,-100,34.199999999999996,33.6
319,319,-100,-100,-52,-52,-100,-100,-66,-66,-100,-100,-100,-100,-100,-100,-100,-100,-60,-60,-100,-100,-54,-54,-68,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-82,-85,-100,-100,-100,-85,-100,-100,-100,-84,-100,-100,-80,-100,-91,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-84,-84,-86,-83,-100,-100,-71,-73,-73,-100,-100,-71,-73,-63,-63,-100,-100,-100,-100,-100,-66,-67,-100,-100,30.0,34.2
320,320,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,30.6,34.2
321,321,-100,-100,-52,-51,-100,-100,-76,-77,-100,-100,-100,-100,-100,-100,-100,-100,-70,-73,-100,-100,-48,-49,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-61,-80,-72,-100,-100,-100,-100,-79,-75,-100,-100,-100,-100,-100,-77,-77,-100,-100,31.2,34.2
322,322,-100,-100,-49,-49,-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-100,-70,-73,-100,-100,-53,-49,-84,-83,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-82,-100,-80,-81,-100,-82,-100,-100,-65,-72,-72,-100,-100,-82,-81,-81,-79,-100,-100,-100,-100,-100,-74,-73,-100,-100,31.799999999999997,34.2
323,323,-69,-69,-50,-49,-100,-100,-75,-76,-100,-100,-100,-100,-100,-100,-100,-100,-70,-71,-100,-100,-49,-49,-76,-75,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-82,-100,-80,-81,-100,-82,-100,-100,-66,-72,-72,-100,-100,-82,-81,-76,-81,-100,-100,-100,-100,-100,-78,-77,-100,-100,32.4,34.2
324,324,-69,-69,-46,-43,-100,-100,-59,-63,-100,-100,-100,-100,-100,-100,-100,-100,-65,-67,-100,-100,-42,-45,-76,-75,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-83,-100,-100,-100,-100,-100,-100,-100,-100,-90,-86,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-100,-84,-100,-80,-81,-100,-82,-100,-100,-60,-76,-70,-100,-100,-82,-81,-72,-77,-100,-100,-100,-100,-100,-71,-69,-100,-100,33.0,34.2
325,0,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-89,-85,-83,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-81,-81,-79,-79,-70,-100,-100,-100,-100,-87,-78,-80,-84,-79,-79,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-83,-100,-100,-89,-100,-100,-84,-100,-73,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-71,-71,-60,-100,-88,-100,-100,-85,-83,0.6,0.6
326,1,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,1.2,0.6
327,2,-100,-100,-100,-100,-85,-88,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-82,-83,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-81,-81,-83,-86,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-100,-89,-85,-85,-84,-87,-69,-100,-100,-100,-100,-88,-91,-100,-100,-100,-100,-72,-70,-67,-100,-88,-100,-100,-87,-84,1.8,0.6
328,3,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-78,-78,-79,-79,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-89,-100,-100,-84,-100,-74,-100,-100,-100,-100,-88,-91,-100,-100,-100,-100,-71,-70,-67,-100,-88,-100,-100,-85,-84,0.6,1.2
329,4,-100,-100,-100,-100,-83,-85,-100,-100,-100,-100,-100,-89,-100,-83,-100,-100,-100,-100,-100,-78,-100,-89,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-78,-77,-77,-77,-76,-100,-100,-100,-100,-87,-78,-80,-84,-79,-79,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-83,-100,-100,-88,-100,-100,-100,-100,-76,-100,-100,-100,-100,-84,-84,-100,-100,-100,-100,-69,-68,-62,-100,-100,-100,-100,-84,-79,1.8,1.2
330,5,-100,-100,-100,-100,-79,-79,-100,-100,-100,-100,-100,-89,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-78,-84,-84,-79,-79,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-100,-100,-100,-79,-100,-100,-89,-100,-100,-84,-100,-73,-100,-100,-100,-100,-88,-91,-100,-100,-100,-100,-71,-71,-64,-100,-88,-100,-100,-85,-84,0.6,1.8
331,6,-100,-100,-100,-100,-83,-81,-100,-100,-100,-100,-100,-89,-100,-83,-100,-100,-100,-100,-100,-85,-100,-89,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-78,-77,-77,-77,-76,-100,-100,-100,-100,-100,-83,-81,-81,-84,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-82,-100,-100,-88,-100,-100,-100,-100,-78,-100,-100,-100,-100,-80,-87,-100,-100,-100,-100,-67,-68,-65,-100,-85,-100,-100,-84,-79,1.8,1.8
332,7,-100,-100,-100,-100,-88,-85,-100,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-84,-80,-80,-81,-83,-100,-100,-100,-100,-100,-81,-81,-81,-89,-83,-82,-91,-89,-87,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-85,-100,-100,-100,-100,-83,-100,-100,-87,-100,-100,-87,-86,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-73,-67,-100,-100,-100,-92,-84,-82,2.4,1.8
333,8,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-89,-89,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-84,-80,-80,-81,-83,-100,-100,-100,-100,-100,-85,-87,-88,-89,-87,-86,-100,-89,-87,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-75,-100,-100,-87,-100,-100,-83,-82,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-71,-66,-100,-100,-100,-92,-84,-86,0.6,2.4
334,9,-100,-100,-100,-100,-87,-88,-100,-100,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-85,-100,-89,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-78,-77,-77,-77,-76,-100,-100,-100,-100,-100,-83,-81,-82,-84,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-82,-100,-100,-88,-100,-100,-100,-89,-70,-100,-100,-100,-100,-80,-87,-100,-100,-100,-100,-74,-68,-63,-100,-85,-100,-100,-80,-80,1.8,2.4
335,10,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-88,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-80,-81,-82,-81,-100,-100,-100,-100,-100,-81,-81,-81,-89,-83,-82,-91,-89,-87,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-85,-100,-100,-100,-100,-83,-100,-100,-87,-100,-100,-87,-86,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-70,-67,-100,-100,-100,-100,-79,-78,2.4,2.4
336,11,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-89,-89,-100,-100,-100,-88,-100,-100,-77,-79,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-84,-80,-80,-81,-83,-100,-100,-100,-100,-100,-85,-87,-88,-89,-87,-86,-100,-89,-87,-89,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-100,-100,-100,-100,-75,-100,-100,-89,-100,-100,-83,-82,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-69,-66,-100,-85,-100,-92,-84,-83,0.6,3.0
337,12,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-89,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-80,-77,-77,-85,-81,-100,-100,-100,-100,-100,-83,-81,-82,-84,-83,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-84,-100,-100,-100,-78,-84,-100,-86,-100,-100,-100,-89,-74,-100,-100,-100,-100,-80,-87,-100,-100,-100,-100,-69,-69,-62,-100,-85,-100,-100,-81,-80,1.8,3.0
338,13,-100,-100,-100,-100,-86,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-82,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-80,-82,-82,-81,-100,-100,-100,-100,-100,-81,-81,-81,-100,-83,-82,-91,-100,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-91,-85,-100,-100,-100,-100,-75,-100,-100,-88,-100,-100,-89,-86,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-67,-65,-100,-100,-100,-100,-83,-82,2.4,3.0
339,14,-100,-100,-100,-100,-85,-85,-100,-100,-100,-100,-89,-89,-100,-100,-100,-88,-100,-100,-77,-79,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-80,-80,-80,-81,-82,-100,-100,-100,-100,-100,-85,-87,-87,-86,-87,-86,-100,-100,-80,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-88,-87,-100,-100,-100,-76,-100,-100,-89,-100,-100,-83,-82,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-72,-70,-100,-85,-100,-92,-84,-83,0.6,3.6
340,15,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-82,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-85,-81,-100,-100,-100,-100,-100,-83,-83,-85,-84,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-86,-100,-100,-100,-75,-84,-100,-86,-100,-100,-100,-89,-73,-100,-100,-100,-100,-80,-87,-100,-100,-100,-100,-69,-69,-69,-100,-85,-100,-100,-81,-80,1.2,3.6
341,16,-100,-100,-100,-100,-88,-87,-100,-100,-100,-89,-92,-100,-100,-100,-100,-100,-100,-100,-86,-87,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-87,-86,-88,-86,-86,-87,-100,-100,-100,-100,-100,-86,-84,-86,-87,-85,-85,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-100,-76,-100,-100,-90,-100,-100,-84,-83,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-64,-63,-100,-83,-100,-100,-84,-84,1.8,3.6
